14 520 56797.00 I  0.107201 0.000018  0.447655 0.000016  I-0.2708987 0.0000042  1.3449 0.0026  I     0.218    0.052    -0.274    0.052  0.107248  0.447607 -0.2708827     0.203    -0.246  
14 521 56798.00 I  0.108985 0.000020  0.447741 0.000018  I-0.2722992 0.0000039  1.4549 0.0033  I     0.229    0.051    -0.225    0.055  0.108980  0.447694 -0.2722910     0.225    -0.239  
14 522 56799.00 I  0.110778 0.000020  0.448079 0.000018  I-0.2737766 0.0000052  1.4692 0.0034  I     0.235    0.054    -0.185    0.061  0.110853  0.448038 -0.2737805     0.232    -0.219  
14 523 56800.00 I  0.112196 0.000018  0.448270 0.000017  I-0.2752247 0.0000056  1.4447 0.0036  I     0.236    0.059    -0.180    0.057  0.112173  0.448259 -0.2752375     0.236    -0.196  
14 524 56801.00 I  0.113607 0.000015  0.448123 0.000019  I-0.2766487 0.0000050  1.3684 0.0039  I     0.240    0.119    -0.190    0.061  0.113670  0.448052 -0.2766382     0.028    -0.074  
14 525 56802.00 I  0.115165 0.000014  0.447692 0.000018  I-0.2779271 0.0000054  1.1890 0.0034  I     0.245    0.119    -0.184    0.061  0.115159  0.447697 -0.2779007     0.028    -0.074  
14 526 56803.00 I  0.116639 0.000020  0.447060 0.000019  I-0.2790299 0.0000047  1.0191 0.0037  I     0.244    0.119    -0.169    0.036  0.116710  0.446969 -0.2790132     0.029    -0.073  
14 527 56804.00 I  0.118086 0.000017  0.446304 0.000020  I-0.2799617 0.0000052  0.8382 0.0033  I     0.240    0.119    -0.165    0.021  0.118078  0.446331 -0.2799330     0.028    -0.073  
14 528 56805.00 I  0.120109 0.000019  0.445519 0.000027  I-0.2807176 0.0000046  0.6912 0.0035  I     0.253    0.119    -0.171    0.045  0.120155  0.445405 -0.2807038     0.355    -0.190  
14 529 56806.00 I  0.122742 0.000019  0.444931 0.000029  I-0.2813482 0.0000047  0.5565 0.0033  I     0.279    0.119    -0.181    0.045  0.122766  0.444958 -0.2813650     0.396    -0.204  
14 530 56807.00 I  0.125404 0.000019  0.444224 0.000029  I-0.2818340 0.0000047  0.4319 0.0033  I     0.303    0.119    -0.187    0.045  0.125429  0.444163 -0.2818336     0.442    -0.223  
14 531 56808.00 I  0.127702 0.000019  0.443577 0.000030  I-0.2822387 0.0000047  0.3873 0.0037  I     0.311    0.119    -0.196    0.045  0.127750  0.443530 -0.2822270     0.029    -0.073  
14 6 1 56809.00 I  0.129378 0.000023  0.442906 0.000030  I-0.2826276 0.0000056  0.3996 0.0038  I     0.308    0.119    -0.205    0.059  0.129382  0.442906 -0.2826153     0.029    -0.073  
14 6 2 56810.00 I  0.130619 0.000032  0.441990 0.000031  I-0.2830455 0.0000060  0.4347 0.0044  I     0.302    0.119    -0.211    0.059  0.130672  0.441904 -0.2830498     0.028    -0.073  
14 6 3 56811.00 I  0.131657 0.000031  0.440920 0.000025  I-0.2834923 0.0000067  0.4557 0.0043  I     0.287    0.119    -0.222    0.052  0.131670  0.440946 -0.2834950     0.029    -0.073  
14 6 4 56812.00 I  0.132959 0.000033  0.439805 0.000024  I-0.2839828 0.0000062  0.5542 0.0046  I     0.255    0.119    -0.241    0.057  0.133002  0.439682 -0.2839822     0.028    -0.074  
14 6 5 56813.00 I  0.134451 0.000033  0.438843 0.000026  I-0.2845907 0.0000063  0.6226 0.0044  I     0.223    0.119    -0.253    0.057  0.134479  0.438899 -0.2845849     0.029    -0.074  
14 6 6 56814.00 I  0.136323 0.000033  0.437979 0.000027  I-0.2852247 0.0000062  0.6812 0.0049  I     0.206    0.119    -0.245    0.057  0.136334  0.437847 -0.2852332     0.029    -0.074  
14 6 7 56815.00 I  0.138406 0.000026  0.437368 0.000027  I-0.2859580 0.0000075  0.7544 0.0045  I     0.189    0.055    -0.238    0.077  0.138475  0.437411 -0.2859436     0.029    -0.073  
14 6 8 56816.00 I  0.140284 0.000012  0.436658 0.000024  I-0.2866988 0.0000065  0.7233 0.0048  I     0.183    0.119    -0.243    0.079  0.140267  0.436583 -0.2866815     0.029    -0.074  
14 6 9 56817.00 I  0.142127 0.000025  0.435913 0.000027  I-0.2873999 0.0000060  0.6780 0.0046  I     0.177    0.119    -0.255    0.048  0.142193  0.435883 -0.2874153     0.029    -0.074  
14 610 56818.00 I  0.143909 0.000023  0.435307 0.000025  I-0.2880742 0.0000064  0.6909 0.0042  I     0.182    0.119    -0.251    0.016  0.143900  0.435273 -0.2880883     0.029    -0.073  
14 611 56819.00 I  0.145677 0.000026  0.434789 0.000025  I-0.2887690 0.0000059  0.6655 0.0044  I     0.191    0.119    -0.239    0.022  0.145742  0.434729 -0.2887605     0.203    -0.254  
14 612 56820.00 I  0.147462 0.000026  0.434270 0.000023  I-0.2894025 0.0000060  0.6318 0.0042  I     0.191    0.119    -0.233    0.022  0.147475  0.434263 -0.2893970     0.029    -0.073  
14 613 56821.00 I  0.149074 0.000026  0.433565 0.000022  I-0.2900480 0.0000061  0.6442 0.0042  I     0.177    0.119    -0.233    0.022  0.149117  0.433486 -0.2900595     0.029    -0.074  
14 614 56822.00 I  0.150719 0.000026  0.432697 0.000021  I-0.2907011 0.0000060  0.6873 0.0046  I     0.147    0.119    -0.250    0.020  0.150723  0.432699 -0.2906988     0.029    -0.073  
14 615 56823.00 I  0.152463 0.000014  0.431643 0.000018  I-0.2914397 0.0000070  0.7819 0.0048  I     0.132    0.050    -0.272    0.038  0.152515  0.431573 -0.2914264     0.029    -0.074  
14 616 56824.00 I  0.154197 0.000027  0.430716 0.000020  I-0.2922673 0.0000074  0.8838 0.0058  I     0.126    0.119    -0.295    0.057  0.154208  0.430685 -0.2922607     0.029    -0.074  
14 617 56825.00 I  0.155876 0.000024  0.430062 0.000018  I-0.2932369 0.0000093  1.0746 0.0047  I     0.126    0.119    -0.291    0.063  0.155920  0.430008 -0.2932405     0.029    -0.074  
14 618 56826.00 I  0.157239 0.000027  0.429525 0.000020  I-0.2943771 0.0000059  1.1471 0.0055  I     0.122    0.119    -0.256    0.060  0.157288  0.429487 -0.2943619     0.118    -0.165  
14 619 56827.00 I  0.158504 0.000026  0.428927 0.000019  I-0.2955111 0.0000057  1.1595 0.0041  I     0.117    0.119    -0.218    0.060  0.158508  0.428886 -0.2955058     0.029    -0.073  
14 620 56828.00 I  0.159817 0.000026  0.428184 0.000018  I-0.2966853 0.0000056  1.1396 0.0040  I     0.114    0.119    -0.205    0.060  0.159865  0.428145 -0.2966766     0.029    -0.073  
14 621 56829.00 I  0.160899 0.000026  0.427313 0.000018  I-0.2977530 0.0000056  1.0078 0.0040  I     0.115    0.119    -0.217    0.060  0.160944  0.427272 -0.2977464     0.029    -0.074  
14 622 56830.00 I  0.161865 0.000022  0.426288 0.000016  I-0.2986836 0.0000057  0.8242 0.0040  I     0.124    0.119    -0.235    0.054  0.161869  0.426250 -0.2986589     0.029    -0.073  
14 623 56831.00 I  0.163209 0.000023  0.425161 0.000017  I-0.2994068 0.0000057  0.6568 0.0042  I     0.135    0.119    -0.244    0.054  0.163248  0.425126 -0.2994144     0.029    -0.074  
14 624 56832.00 I  0.164702 0.000031  0.423923 0.000017  I-0.2999968 0.0000061  0.4881 0.0038  I     0.144    0.119    -0.244    0.041  0.164735  0.423900 -0.2999730     0.029    -0.074  
14 625 56833.00 I  0.165986 0.000035  0.422665 0.000023  I-0.3003965 0.0000050  0.3600 0.0039  I     0.142    0.062    -0.236    0.076  0.166018  0.422594 -0.3003881     0.162    -0.265  
14 626 56834.00 I  0.166785 0.000034  0.421480 0.000023  I-0.3007194 0.0000050  0.2399 0.0035  I     0.147    0.062    -0.237    0.076  0.166820  0.421456 -0.3007136     0.165    -0.275  
14 627 56835.00 I  0.167418 0.000035  0.420290 0.000023  I-0.3008763 0.0000050  0.1200 0.0035  I     0.151    0.062    -0.242    0.076  0.167441  0.420226 -0.3008724     0.168    -0.285  
14 628 56836.00 I  0.168101 0.000033  0.419120 0.000026  I-0.3010184 0.0000050  0.1772 0.0034  I     0.175    0.114    -0.248    0.090  0.168132  0.419090 -0.3010209     0.172    -0.295  
14 629 56837.00 I  0.168858 0.000039  0.417883 0.000030  I-0.3012387 0.0000047  0.2585 0.0035  I     0.222    0.081    -0.245    0.065  0.168884  0.417834 -0.3012590     0.175    -0.304  
14 630 56838.00 I  0.169624 0.000032  0.416493 0.000030  I-0.3015254 0.0000050  0.3099 0.0037  I     0.273    0.061    -0.236    0.079  0.169659  0.416477 -0.3015202     0.258    -0.438  
14 7 1 56839.00 I  0.170565 0.000032  0.415046 0.000028  I-0.3018526 0.0000057  0.3434 0.0039  I     0.293    0.119    -0.236    0.017  0.170584  0.414989 -0.3018256     0.244    -0.422  
14 7 2 56840.00 I  0.171857 0.000036  0.413842 0.000032  I-0.3022247 0.0000061  0.4142 0.0042  I     0.254    0.119    -0.262    0.017  0.171897  0.413791 -0.3022262     0.227    -0.393  
14 7 3 56841.00 I  0.173198 0.000036  0.412784 0.000032  I-0.3026932 0.0000061  0.5215 0.0038  I     0.189    0.119    -0.290    0.017  0.173223  0.412770 -0.3026986     0.194    -0.347  
14 7 4 56842.00 I  0.174540 0.000034  0.411789 0.000030  I-0.3032425 0.0000046  0.5531 0.0040  I     0.142    0.119    -0.293    0.016  0.174571  0.411718 -0.3032319     0.169    -0.322  
14 7 5 56843.00 I  0.175512 0.000026  0.410944 0.000024  I-0.3037787 0.0000051  0.5225 0.0029  I     0.113    0.119    -0.278    0.014  0.175531  0.410939 -0.3037737     0.148    -0.309  
14 7 6 56844.00 I  0.176320 0.000031  0.409914 0.000026  I-0.3042810 0.0000036  0.4723 0.0032  I     0.085    0.119    -0.274    0.011  0.176357  0.409851 -0.3042749     0.131    -0.301  
14 7 7 56845.00 I  0.176969 0.000026  0.408797 0.000023  I-0.3047101 0.0000040  0.3825 0.0023  I     0.067    0.119    -0.284    0.150  0.177000  0.408770 -0.3047022     0.121    -0.320  
14 7 8 56846.00 I  0.177577 0.000019  0.407750 0.000016  I-0.3050565 0.0000028  0.3243 0.0022  I     0.080    0.119    -0.293    0.150  0.177602  0.407704 -0.3050522     0.117    -0.320  
14 7 9 56847.00 I  0.178344 0.000022  0.406819 0.000017  I-0.3053596 0.0000020  0.2690 0.0018  I     0.124    0.044    -0.293    0.033  0.178395  0.406780 -0.3053516     0.142    -0.305  
14 710 56848.00 I  0.179056 0.000022  0.405906 0.000020  I-0.3056241 0.0000022  0.3027 0.0016  I     0.163    0.046    -0.291    0.036  0.179056  0.405874 -0.3056398     0.177    -0.289  
14 711 56849.00 I  0.180006 0.000023  0.404821 0.000023  I-0.3059778 0.0000024  0.3749 0.0018  I     0.170    0.046    -0.288    0.036  0.180057  0.404783 -0.3059670     0.212    -0.274  
14 712 56850.00 I  0.181098 0.000014  0.403760 0.000020  I-0.3063769 0.0000029  0.4561 0.0026  I     0.146    0.074    -0.289    0.057  0.181119  0.403702 -0.3063817     0.218    -0.278  
14 713 56851.00 I  0.181983 0.000024  0.402780 0.000023  I-0.3069190 0.0000047  0.6245 0.0028  I     0.124    0.053    -0.301    0.050  0.182012  0.402757 -0.3069373     0.211    -0.290  
14 714 56852.00 I  0.182696 0.000024  0.401789 0.000023  I-0.3076329 0.0000047  0.8140 0.0039  I     0.129    0.054    -0.311    0.050  0.182718  0.401707 -0.3076573     0.199    -0.302  
14 715 56853.00 I  0.183123 0.000022  0.400697 0.000024  I-0.3085149 0.0000063  0.9071 0.0035  I     0.151    0.119    -0.296    0.048  0.183180  0.400689 -0.3085126     0.184    -0.312  
14 716 56854.00 I  0.183593 0.000025  0.399313 0.000025  I-0.3094230 0.0000053  0.9279 0.0042  I     0.166    0.119    -0.263    0.033  0.183578  0.399236 -0.3094310     0.181    -0.292  
14 717 56855.00 I  0.183995 0.000025  0.397889 0.000023  I-0.3103517 0.0000057  0.8916 0.0039  I     0.166    0.050    -0.238    0.037  0.184160  0.397875 -0.3103337     0.182    -0.266  
14 718 56856.00 I  0.184418 0.000025  0.396275 0.000023  I-0.3111764 0.0000057  0.7658 0.0039  I     0.152    0.051    -0.234    0.037  0.184393  0.396245 -0.3111583     0.182    -0.241  
14 719 56857.00 I  0.185322 0.000015  0.394633 0.000021  I-0.3118823 0.0000053  0.6369 0.0039  I     0.129    0.065    -0.245    0.032  0.185396  0.394560 -0.3118707     0.170    -0.245  
14 720 56858.00 I  0.186480 0.000018  0.393183 0.000020  I-0.3124291 0.0000053  0.4448 0.0038  I     0.110    0.119    -0.266    0.048  0.186468  0.393196 -0.3124329     0.156    -0.262  
14 721 56859.00 I  0.187723 0.000018  0.391976 0.000018  I-0.3127780 0.0000054  0.2710 0.0064  I     0.108    0.119    -0.294    0.048  0.187772  0.391859 -0.3128114     0.145    -0.282  
14 722 56860.00 I  0.188730 0.000012  0.391056 0.000013  I-0.3129919 0.0000117  0.1595 0.0034  I     0.113    0.119    -0.313    0.055  0.188751  0.391101 -0.3130149     0.138    -0.302  
14 723 56861.00 I  0.189299 0.000017  0.390138 0.000023  I-0.3130964 0.0000041  0.0461 0.0062  I     0.117    0.119    -0.320    0.053  0.189336  0.390017 -0.3131042     0.162    -0.320  
14 724 56862.00 I  0.189626 0.000016  0.389254 0.000023  I-0.3131141 0.0000039  0.0226 0.0030  I     0.130    0.119    -0.327    0.054  0.189637  0.389282 -0.3131364     0.194    -0.337  
14 725 56863.00 I  0.189976 0.000016  0.388213 0.000024  I-0.3131532 0.0000043  0.0338 0.0032  I     0.152    0.119    -0.346    0.054  0.190011  0.388124 -0.3131554     0.222    -0.350  
14 726 56864.00 I  0.190362 0.000013  0.387094 0.000025  I-0.3131835 0.0000052  0.0505 0.0027  I     0.167    0.119    -0.364    0.037  0.190393  0.387082 -0.3131873     0.226    -0.340  
14 727 56865.00 I  0.190964 0.000015  0.386013 0.000029  I-0.3132748 0.0000034  0.1292 0.0031  I     0.165    0.119    -0.360    0.044  0.190973  0.385955 -0.3132671     0.216    -0.323  
14 728 56866.00 I  0.191959 0.000015  0.385003 0.000029  I-0.3134332 0.0000034  0.1820 0.0025  I     0.152    0.119    -0.337    0.044  0.192002  0.384965 -0.3134241     0.198    -0.304  
14 729 56867.00 I  0.193127 0.000009  0.384015 0.000022  I-0.3136611 0.0000037  0.3018 0.0023  I     0.132    0.119    -0.324    0.046  0.193130  0.383992 -0.3136739     0.173    -0.290  
14 730 56868.00 I  0.194077 0.000019  0.382978 0.000022  I-0.3140348 0.0000031  0.4157 0.0023  I     0.100    0.119    -0.340    0.054  0.194146  0.382915 -0.3140308     0.123    -0.285  
14 731 56869.00 I  0.194709 0.000019  0.381739 0.000021  I-0.3144664 0.0000028  0.4513 0.0019  I     0.062    0.119    -0.377    0.054  0.194693  0.381746 -0.3144661     0.067    -0.287  
14 8 1 56870.00 I  0.195425 0.000018  0.380327 0.000020  I-0.3149215 0.0000021  0.4392 0.0022  I     0.033    0.119    -0.399    0.054  0.195492  0.380224 -0.3149180     0.012    -0.292  
14 8 2 56871.00 I  0.196039 0.000017  0.379057 0.000014  I-0.3153236 0.0000035  0.3635 0.0019  I     0.012    0.119    -0.395    0.072  0.196059  0.379053 -0.3153221    -0.003    -0.320  
14 8 3 56872.00 I  0.196635 0.000018  0.377697 0.000017  I-0.3156548 0.0000032  0.3066 0.0023  I    -0.010    0.119    -0.382    0.083  0.196656  0.377635 -0.3156532     0.003    -0.358  
14 8 4 56873.00 I  0.197542 0.000020  0.376157 0.000016  I-0.3159312 0.0000031  0.2329 0.0028  I    -0.026    0.042    -0.373    0.078  0.197587  0.376138 -0.3159237     0.015    -0.390  
14 8 5 56874.00 I  0.198566 0.000013  0.374588 0.000014  I-0.3161181 0.0000047  0.1517 0.0023  I    -0.022    0.055    -0.363    0.089  0.198589  0.374538 -0.3161087     0.033    -0.416  
14 8 6 56875.00 I  0.199818 0.000023  0.373257 0.000016  I-0.3162459 0.0000034  0.1043 0.0043  I     0.001    0.074    -0.371    0.072  0.199846  0.373215 -0.3162337     0.035    -0.395  
14 8 7 56876.00 I  0.201115 0.000048  0.372230 0.000024  I-0.3163278 0.0000072  0.0600 0.0043  I     0.034    0.098    -0.358    0.068  0.201159  0.372190 -0.3162889     0.032    -0.361  
14 8 8 56877.00 I  0.202120 0.000055  0.371256 0.000036  I-0.3164131 0.0000079  0.1572 0.0064  I     0.056    0.096    -0.333    0.084  0.202153  0.371221 -0.3164059     0.028    -0.319  
14 8 9 56878.00 I  0.203106 0.000055  0.370171 0.000034  I-0.3166648 0.0000105  0.3221 0.0058  I     0.057    0.111    -0.298    0.081  0.203137  0.370129 -0.3166604     0.025    -0.282  
14 810 56879.00 I  0.204234 0.000057  0.369163 0.000036  I-0.3170622 0.0000086  0.5016 0.0068  I     0.045    0.112    -0.270    0.094  0.204271  0.369117 -0.3170662     0.022    -0.243  
14 811 56880.00 I  0.205429 0.000056  0.368356 0.000036  I-0.3176635 0.0000086  0.6674 0.0068  I     0.039    0.112    -0.253    0.094  0.205468  0.368306 -0.3176599    -0.023    -0.214  
14 812 56881.00 I  0.206546 0.000053  0.367640 0.000035  I-0.3183748 0.0000105  0.7664 0.0049  I     0.039    0.126    -0.233    0.116  0.206550  0.367611 -0.3183990    -0.042    -0.183  
14 813 56882.00 I  0.207325 0.000033  0.366927 0.000032  I-0.3191938 0.0000049  0.8577 0.0060  I     0.024    0.082    -0.215    0.081  0.207368  0.366875 -0.3192062    -0.060    -0.170  
14 814 56883.00 I  0.207966 0.000027  0.366065 0.000024  I-0.3200474 0.0000057  0.8206 0.0036  I    -0.009    0.085    -0.221    0.085  0.207974  0.366035 -0.3200319    -0.069    -0.178  
14 815 56884.00 I  0.208797 0.000032  0.364915 0.000029  I-0.3208058 0.0000053  0.6960 0.0041  I    -0.042    0.082    -0.245    0.082  0.208833  0.364879 -0.3207940    -0.073    -0.197  
14 816 56885.00 I  0.209630 0.000028  0.363558 0.000026  I-0.3214354 0.0000059  0.5593 0.0031  I    -0.059    0.076    -0.259    0.074  0.209661  0.363515 -0.3214326    -0.050    -0.236  
14 817 56886.00 I  0.210165 0.000035  0.362175 0.000030  I-0.3219349 0.0000032  0.4541 0.0034  I    -0.053    0.041    -0.273    0.052  0.210175  0.362120 -0.3219427    -0.016    -0.283  
14 818 56887.00 I  0.210306 0.000035  0.360800 0.000029  I-0.3223533 0.0000032  0.3781 0.0023  I    -0.017    0.041    -0.306    0.052  0.210355  0.360764 -0.3223478     0.019    -0.328  
14 819 56888.00 I  0.210005 0.000035  0.359338 0.000027  I-0.3226704 0.0000034  0.2399 0.0018  I     0.029    0.047    -0.339    0.056  0.210028  0.359301 -0.3226678     0.056    -0.369  
14 820 56889.00 I  0.209694 0.000031  0.357802 0.000032  I-0.3228609 0.0000018  0.1850 0.0021  I     0.052    0.044    -0.340    0.056  0.209735  0.357770 -0.3228885     0.055    -0.348  
14 821 56890.00 I  0.209576 0.000027  0.356180 0.000028  I-0.3230563 0.0000025  0.1777 0.0017  I     0.046    0.043    -0.322    0.056  0.209563  0.356134 -0.3230546     0.041    -0.305  
14 822 56891.00 I  0.209638 0.000027  0.354432 0.000028  I-0.3232219 0.0000028  0.1873 0.0025  I     0.038    0.043    -0.311    0.056  0.209708  0.354414 -0.3232201     0.023    -0.254  
14 823 56892.00 I  0.209556 0.000016  0.352590 0.000025  I-0.3234444 0.0000043  0.2373 0.0021  I     0.035    0.094    -0.306    0.112  0.209551  0.352545 -0.3234237     0.026    -0.237  
14 824 56893.00 I  0.209502 0.000026  0.350724 0.000026  I-0.3236754 0.0000031  0.2238 0.0027  I     0.027    0.119    -0.291    0.053  0.209543  0.350682 -0.3236530     0.030    -0.223  
14 825 56894.00 I  0.209449 0.000025  0.348881 0.000026  I-0.3239060 0.0000031  0.2521 0.0025  I     0.017    0.119    -0.266    0.051  0.209475  0.348842 -0.3239004     0.038    -0.216  
14 826 56895.00 I  0.209226 0.000022  0.347003 0.000012  I-0.3242006 0.0000038  0.3434 0.0021  I     0.018    0.119    -0.249    0.039  0.209267  0.346963 -0.3242013     0.047    -0.214  
14 827 56896.00 I  0.209079 0.000023  0.345020 0.000016  I-0.3245972 0.0000029  0.4477 0.0024  I     0.028    0.119    -0.253    0.055  0.209107  0.344999 -0.3245978     0.066    -0.186  
